Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
11/16/2016,89030,Yanaki,1,28.75,0,15.7,6
12/9/2016,89030,Yanaki,4,115,0.1,55.28,4
10/8/2016,89030,Aspen,1,27.95,0,12.55,4
12/10/2016,89030,Fun Fly,3,14.85,0,6.84,4
12/17/2016,89419,Carlota,1,27.95,0,10.97,4
10/18/2016,89419,Aspen,6,167.7,0.1,63.9,2
12/12/2016,89030,Bellen,1,24.95,0,12.71,2
11/23/2016,89419,Fun Fly,1,4.95,0,2.84,7
12/16/2016,89030,Quad,12,527.52,0.1875,276.12,5
11/28/2016,89030,Aspen,12,335.4,0.1875,142.32,4
10/28/2016,89030,Fun Fly,1,4.95,0,3.66,4
11/21/2016,89419,Yanaki,1,28.75,0,14.21,4
11/1/2016,89030,Majestic Beaut,1,32.95,0,19.52,2
11/9/2016,89030,Bellen,1,24.95,0,12.15,4
11/6/2016,89030,Fun Fly,2,9.9,0,8.28,6
10/25/2016,89030,Fun Fly,1,4.95,0,1.59,7
12/24/2016,89115,Fun Fly,12,59.4,0.1875,45.72,3
12/6/2016,89030,Fun Fly,1,4.95,0,3.12,4
12/18/2016,89419,Majestic Beaut,1,32.95,0,19.49,8
10/12/2016,89419,Fun Fly,1,4.95,0,2.79,7
11/25/2016,89419,Yanaki,1,28.75,0,14.65,4
10/24/2016,89419,Aspen,1,27.95,0,11.66,5
11/27/2016,89419,Fun Fly,3,14.85,0,10.23,1
11/26/2016,89419,Fun Fly,1,4.95,0,3.5,6
11/5/2016,89115,Quad,1,43.96,0,22.32,8
12/22/2016,89419,Fun Fly,1,4.95,0,3.81,1
12/1/2016,89419,Aspen,12,335.4,0.1875,124.2,6
11/17/2016,89115,Carlota,1,27.95,0,11.64,4
12/8/2016,89115,Yanaki,1,28.75,0,16.04,3
10/23/2016,89115,Quad,1,43.96,0,20.64,3
10/6/2016,89115,Carlota,12,335.4,0.1875,160.8,3
10/25/2016,89419,Aspen,1,27.95,0,12.95,3
10/17/2016,89419,Carlota,1,27.95,0,13.51,1
10/4/2016,89030,Aspen,1,27.95,0,11.27,6
10/23/2016,89115,Fun Fly,1,4.95,0,1.55,2
11/13/2016,89030,Yanaki,1,28.75,0,15.1,3
10/20/2016,89030,Yanaki,4,115,0.1,55.04,7
12/18/2016,89115,Aspen,1,27.95,0,10.28,3
12/1/2016,89030,Bellen,1,24.95,0,14.21,6
11/16/2016,89419,Aspen,1,27.95,0,12.43,6
11/1/2016,89419,Aspen,1,27.95,0,11.11,7
12/6/2016,89115,Fun Fly,1,4.95,0,1.73,7
10/19/2016,89115,Yanaki,1,28.75,0,15.1,8
11/9/2016,89419,Fun Fly,1,4.95,0,3.73,4
10/22/2016,89419,Carlota,12,335.4,0.1875,150.84,8
10/4/2016,89419,Fun Fly,1,4.95,0,4.11,1
10/17/2016,89115,Fun Fly,1,4.95,0,1.89,8
12/10/2016,89115,Bellen,1,24.95,0,13.64,2
10/3/2016,89419,Quad,1,43.96,0,22.36,4
12/21/2016,89419,Bellen,1,24.95,0,14.26,6
11/21/2016,89419,Quad,1,43.96,0,21.16,7
11/28/2016,89419,Fun Fly,1,4.95,0,3.51,4
12/15/2016,89419,Carlota,1,27.95,0,11.59,8
10/19/2016,89030,Yanaki,1,28.75,0,14.03,6
10/28/2016,89115,Quad,1,43.96,0,20.5,1
12/17/2016,89115,Carlota,1,27.95,0,11.25,4
10/5/2016,89115,Yanaki,1,28.75,0,15.58,5
11/16/2016,89419,Fun Fly,2,9.9,0,4.46,2
12/18/2016,89419,Aspen,1,27.95,0,11.43,1
10/28/2016,89115,Aspen,1,27.95,0,12.92,4
11/18/2016,89419,Majestic Beaut,1,32.95,0,18.35,4
10/5/2016,89419,Bellen,2,49.9,0,28.92,6
11/21/2016,89030,Fun Fly,1,4.95,0,2.96,3
12/19/2016,89419,Yanaki,1,28.75,0,14.29,5
12/20/2016,89115,Yanaki,6,172.5,0.1,85.86,1
10/22/2016,89115,Quad,1,43.96,0,20.38,4
12/7/2016,89030,Fun Fly,1,4.95,0,3.38,7
10/6/2016,89419,Fun Fly,1,4.95,0,3.04,4
11/6/2016,89419,Yanaki,1,28.75,0,14.89,7
10/22/2016,89419,Yanaki,1,28.75,0,13.52,3
12/8/2016,89115,Aspen,2,55.9,0,20.84,4
10/29/2016,89115,Quad,1,43.96,0,20.94,3
10/25/2016,89419,Yanaki,12,345,0.1875,183.36,4
12/22/2016,89030,Bellen,12,299.4,0.1875,172.92,2
11/3/2016,89419,Fun Fly,1,4.95,0,2.69,3
11/3/2016,89115,Fun Fly,1,4.95,0,4.04,3
12/12/2016,89419,Fun Fly,1,4.95,0,2.18,3
11/29/2016,89419,Fun Fly,2,9.9,0,7.88,1
10/28/2016,89030,Bellen,1,24.95,0,12.22,4
12/19/2016,89419,Yanaki,1,28.75,0,14.2,4
11/10/2016,89115,Carlota,1,27.95,0,11.66,4
12/19/2016,89030,Aspen,3,83.85,0,35.7,4
12/7/2016,89030,Bellen,12,299.4,0.1875,163.08,7
10/6/2016,89030,Fun Fly,1,4.95,0,1.57,3
11/12/2016,89419,Yanaki,1,28.75,0,15.4,4
12/2/2016,89115,Bellen,1,24.95,0,12.05,3
11/14/2016,89115,Carlota,3,83.85,0,32.52,1
10/19/2016,89419,Yanaki,1,28.75,0,14.3,7
11/18/2016,89419,Bellen,6,149.7,0.1,86.04,4
11/26/2016,89030,Yanaki,6,172.5,0.1,85.92,4
12/17/2016,89115,Quad,1,43.96,0,22.53,1
11/1/2016,89419,Bellen,12,299.4,0.1875,171,7
10/22/2016,89115,Yanaki,2,57.5,0,30.14,7
12/13/2016,89030,Carlota,1,27.95,0,12.24,6
10/6/2016,89030,Fun Fly,12,59.4,0.1875,37.68,4
10/16/2016,89030,Quad,12,527.52,0.1875,266.04,3
11/5/2016,89115,Bellen,1,24.95,0,11.86,1
10/19/2016,89030,Aspen,1,27.95,0,12.82,4
11/22/2016,89030,Bellen,1,24.95,0,14.46,6
12/21/2016,89030,Fun Fly,1,4.95,0,3.3,3
12/3/2016,89419,Fun Fly,6,29.7,0.1,13.92,5
10/19/2016,89419,Aspen,1,27.95,0,12.31,1
10/6/2016,89115,Fun Fly,1,4.95,0,1.5,7
10/9/2016,89030,Fun Fly,1,4.95,0,3.74,4
12/10/2016,89115,Quad,1,43.96,0,21.93,3
11/7/2016,89030,Fun Fly,6,29.7,0.1,13.62,1
11/10/2016,89115,Bellen,2,49.9,0,24.4,7
11/3/2016,89115,Fun Fly,1,4.95,0,2.24,4
10/9/2016,89419,Fun Fly,1,4.95,0,1.48,1
10/12/2016,89419,Fun Fly,1,4.95,0,2.26,6
11/15/2016,89419,Yanaki,1,28.75,0,14.58,3
10/12/2016,89115,Bellen,3,74.85,0,43.2,2
11/1/2016,89419,Fun Fly,1,4.95,0,1.85,7
11/21/2016,89419,Yanaki,6,172.5,0.1,81.66,4
12/13/2016,89115,Quad,1,43.96,0,21.75,5
12/12/2016,89419,Aspen,12,335.4,0.1875,127.08,4
11/28/2016,89030,Bellen,12,299.4,0.1875,147.36,4
12/4/2016,89115,Fun Fly,12,59.4,0.1875,23.88,7
10/4/2016,89419,Carlota,1,27.95,0,11.54,4
12/16/2016,89419,Quad,1,43.96,0,21.52,7
12/9/2016,89419,Aspen,1,27.95,0,12.68,7
12/13/2016,89030,Aspen,1,27.95,0,10.65,4
10/11/2016,89419,Aspen,1,27.95,0,12.8,3
10/3/2016,89419,Fun Fly,1,4.95,0,2.4,4
11/13/2016,89419,Carlota,1,27.95,0,12.39,7
12/15/2016,89419,Aspen,1,27.95,0,11.1,4
10/3/2016,89419,Quad,1,43.96,0,21.82,1
10/8/2016,89419,Bellen,6,149.7,0.1,70.86,4
12/12/2016,89115,Aspen,1,27.95,0,11.54,1
12/13/2016,89030,Aspen,1,27.95,0,12.88,3
11/11/2016,89030,Fun Fly,1,4.95,0,2.3,1
10/15/2016,89030,Fun Fly,1,4.95,0,1.97,2
11/19/2016,89030,Aspen,12,335.4,0.1875,139.2,1
11/29/2016,89115,Fun Fly,1,4.95,0,2.96,4
12/20/2016,89115,Bellen,2,49.9,0,25.86,7
11/25/2016,89419,Yanaki,1,28.75,0,15.41,2
10/23/2016,89030,Bellen,1,24.95,0,12.48,3
12/7/2016,89419,Carlota,1,27.95,0,10.92,7
12/22/2016,89030,Yanaki,1,28.75,0,15.28,4
11/4/2016,89030,Fun Fly,6,29.7,0.1,10.38,7
11/5/2016,89030,Fun Fly,6,29.7,0.1,11.76,3
10/31/2016,89030,Bellen,1,24.95,0,12.65,7
11/13/2016,89030,Aspen,1,27.95,0,11.34,6
11/23/2016,89030,Bellen,1,24.95,0,13.32,1
10/17/2016,89030,Fun Fly,2,9.9,0,5.4,4
11/9/2016,89419,Quad,6,263.76,0.1,129.84,1
12/14/2016,89419,Yanaki,6,172.5,0.1,83.46,7
11/6/2016,89030,Bellen,6,149.7,0.1,73.5,7
12/14/2016,89419,Quad,1,43.96,0,21.82,6
12/7/2016,89419,Aspen,1,27.95,0,11.9,7
10/22/2016,89115,Fun Fly,1,4.95,0,1.57,7
10/9/2016,89030,Fun Fly,6,29.7,0.1,11.1,7
11/19/2016,89115,Carlota,1,27.95,0,11.7,5
12/18/2016,89030,Quad,1,43.96,0,21.72,4
10/26/2016,89115,Yanaki,1,28.75,0,14.24,4
11/8/2016,89115,Carlota,1,27.95,0,11.54,2
10/31/2016,89419,Fun Fly,12,59.4,0.1875,24.12,4
10/2/2016,89115,Carlota,1,27.95,0,13.39,4
11/2/2016,89030,Quad,1,43.96,0,20.85,4
11/5/2016,89115,Fun Fly,1,4.95,0,2.53,3
12/17/2016,89030,Majestic Beaut,1,32.95,0,20.51,2
10/21/2016,89115,Fun Fly,6,29.7,0.1,20.22,5
11/9/2016,89115,Fun Fly,2,9.9,0,4.04,7
11/19/2016,89030,Yanaki,12,345,0.1875,168.36,6
12/6/2016,89419,Fun Fly,1,4.95,0,3.53,6
10/26/2016,89115,Fun Fly,2,9.9,0,6.58,1
12/24/2016,89115,Aspen,1,27.95,0,12.55,3
10/31/2016,89419,Quad,1,43.96,0,22.39,4
10/16/2016,89419,Bellen,1,24.95,0,13.1,3
12/1/2016,89419,Aspen,1,27.95,0,12.81,7
11/21/2016,89030,Fun Fly,3,14.85,0,6.09,3
11/4/2016,89030,Fun Fly,1,4.95,0,2.49,4
11/27/2016,89419,Yanaki,6,172.5,0.1,85.56,3
10/28/2016,89030,Fun Fly,1,4.95,0,2.31,4
10/28/2016,89030,Carlota,12,335.4,0.1875,146.16,1
10/31/2016,89115,Fun Fly,1,4.95,0,2.68,4
12/2/2016,89115,Carlota,6,167.7,0.1,67.26,3
10/26/2016,89030,Aspen,12,335.4,0.1875,155.4,5
10/18/2016,89030,Fun Fly,1,4.95,0,2.6,3
11/25/2016,89419,Aspen,4,111.8,0.1,42.28,4
10/23/2016,89419,Bellen,1,24.95,0,11.93,4
12/12/2016,89115,Quad,12,527.52,0.1875,270,3
12/13/2016,89115,Bellen,1,24.95,0,12.63,4
11/28/2016,89030,Quad,1,43.96,0,21.06,3
10/10/2016,89030,Yanaki,1,28.75,0,15.23,1
11/8/2016,89115,Carlota,1,27.95,0,11.13,4
10/21/2016,89115,Fun Fly,1,4.95,0,2.02,8
11/5/2016,89115,Yanaki,1,28.75,0,14.06,4
12/24/2016,89030,Aspen,1,27.95,0,12.46,7
11/13/2016,89115,Fun Fly,1,4.95,0,3.63,2
12/17/2016,89115,Fun Fly,1,4.95,0,1.93,1
10/1/2016,89030,Fun Fly,1,4.95,0,2.25,4
11/1/2016,89419,Aspen,1,27.95,0,11.06,5
11/16/2016,89115,Quad,1,43.96,0,22.99,3
10/29/2016,89030,Quad,1,43.96,0,20.81,7
12/19/2016,89030,Bellen,1,24.95,0,13.68,3
11/14/2016,89115,Yanaki,1,28.75,0,14.16,4
10/22/2016,89419,Fun Fly,1,4.95,0,3.29,6
12/12/2016,89419,Bellen,1,24.95,0,12.3,1
10/6/2016,89419,Quad,2,87.92,0,42.18,4
12/7/2016,89419,Carlota,1,27.95,0,11.27,6
11/28/2016,89419,Aspen,2,55.9,0,25.74,3
10/7/2016,89419,Yanaki,1,28.75,0,15.41,1
10/1/2016,89115,Quad,1,43.96,0,20.44,1
11/13/2016,89115,Fun Fly,1,4.95,0,2.37,5
11/19/2016,89115,Fun Fly,6,29.7,0.1,22.14,4
11/30/2016,89419,Carlota,1,27.95,0,12.08,7
10/4/2016,89030,Yanaki,6,172.5,0.1,89.22,7
11/16/2016,89419,Fun Fly,1,4.95,0,1.62,1
10/30/2016,89419,Yanaki,12,345,0.1875,180.84,7
11/29/2016,89419,Carlota,1,27.95,0,12.51,2
12/7/2016,89030,Yanaki,4,115,0.1,56.8,7
12/13/2016,89419,Yanaki,1,28.75,0,14.89,4
11/9/2016,89419,Bellen,12,299.4,0.1875,164.04,4
11/12/2016,89115,Yanaki,2,57.5,0,29.02,3
11/6/2016,89115,Quad,1,43.96,0,22.05,4
11/12/2016,89030,Carlota,4,111.8,0.1,49.88,7
11/8/2016,89030,Bellen,12,299.4,0.1875,154.56,3
10/5/2016,89115,Fun Fly,1,4.95,0,3.56,8
12/8/2016,89115,Quad,1,43.96,0,22.46,7
11/6/2016,89030,Bellen,2,49.9,0,25.14,7
10/23/2016,89030,Quad,12,527.52,0.1875,247.92,4
10/30/2016,89419,Aspen,4,111.8,0.1,47.92,4
12/9/2016,89419,Fun Fly,6,29.7,0.1,10.74,2
11/3/2016,89419,Fun Fly,1,4.95,0,3.32,5
10/25/2016,89030,Fun Fly,1,4.95,0,3.77,5
10/5/2016,89030,Yanaki,12,345,0.1875,174.36,1
10/26/2016,89419,Fun Fly,1,4.95,0,3.67,2
11/11/2016,89419,Quad,1,43.96,0,22.86,4
10/22/2016,89030,Yanaki,6,172.5,0.1,84.96,6
10/13/2016,89115,Aspen,1,27.95,0,11.56,3
11/28/2016,89030,Yanaki,1,28.75,0,13.8,3
11/3/2016,89115,Majestic Beaut,1,32.95,0,19.46,4
10/14/2016,89419,Bellen,1,24.95,0,13.06,4
11/23/2016,89419,Bellen,1,24.95,0,12.52,3
10/20/2016,89419,Fun Fly,3,14.85,0,5.19,4
11/27/2016,89030,Quad,1,43.96,0,22.38,5
11/22/2016,89030,Majestic Beaut,1,32.95,0,19.77,5
10/22/2016,89030,Quad,1,43.96,0,22.27,3
10/1/2016,89419,Carlota,1,27.95,0,12.3,5
10/12/2016,89115,Yanaki,1,28.75,0,14.57,3
10/14/2016,89419,Bellen,1,24.95,0,13.87,3
10/14/2016,89419,Fun Fly,6,29.7,0.1,18.78,4
11/4/2016,89030,Quad,3,131.88,0,61.05,2
12/18/2016,89419,Aspen,1,27.95,0,12.01,6
12/21/2016,89419,Aspen,12,335.4,0.1875,133.32,4
12/19/2016,89030,Fun Fly,1,4.95,0,3.69,4
10/6/2016,89115,Quad,1,43.96,0,21.61,6
12/23/2016,89115,Yanaki,1,28.75,0,13.49,5
10/28/2016,89419,Majestic Beaut,12,395.4,0.1875,233.64,7
12/8/2016,89419,Quad,6,263.76,0.1,130.56,1
10/3/2016,89030,Fun Fly,1,4.95,0,2.86,8
11/29/2016,89030,Quad,3,131.88,0,62.04,1
10/1/2016,89419,Quad,2,87.92,0,42.36,3
10/20/2016,89030,Fun Fly,1,4.95,0,2.4,8
10/13/2016,89115,Yanaki,2,57.5,0,29.26,4
12/9/2016,89419,Quad,1,43.96,0,22.56,4
11/6/2016,89419,Fun Fly,2,9.9,0,6.26,1
11/11/2016,89419,Fun Fly,2,9.9,0,6.74,1
10/25/2016,89115,Bellen,1,24.95,0,13.47,3
12/2/2016,89030,Aspen,1,27.95,0,12.35,6
11/3/2016,89115,Carlota,1,27.95,0,12.64,4
10/26/2016,89030,Aspen,1,27.95,0,10.41,2
11/4/2016,89030,Majestic Beaut,1,32.95,0,18.98,4
12/8/2016,89419,Bellen,1,24.95,0,13.5,3
11/1/2016,89419,Carlota,1,27.95,0,11.69,5
10/14/2016,89030,Quad,1,43.96,0,21.64,6
11/11/2016,89419,Fun Fly,6,29.7,0.1,17.76,6
12/11/2016,89115,Aspen,2,55.9,0,25.86,3
10/21/2016,89115,Quad,4,175.84,0.1,85.8,1
12/16/2016,89115,Fun Fly,1,4.95,0,3.18,2
11/18/2016,89030,Aspen,1,27.95,0,10.74,4
12/2/2016,89030,Bellen,1,24.95,0,12.39,7
10/1/2016,89030,Carlota,1,27.95,0,13.32,6
11/26/2016,89115,Carlota,1,27.95,0,10.83,3
11/26/2016,89030,Yanaki,1,28.75,0,14.51,7
10/24/2016,89115,Bellen,1,24.95,0,12.16,8
12/6/2016,89030,Yanaki,2,57.5,0,30.44,5
12/18/2016,89419,Bellen,6,149.7,0.1,73.44,4
10/30/2016,89030,Bellen,1,24.95,0,14.22,5
10/11/2016,89030,Aspen,1,27.95,0,12.67,7
11/14/2016,89030,Fun Fly,12,59.4,0.1875,36.24,7
12/22/2016,89419,Fun Fly,12,59.4,0.1875,39.48,7
11/27/2016,89030,Aspen,12,335.4,0.1875,130.8,1
10/23/2016,89115,Quad,1,43.96,0,21.47,1
10/8/2016,89115,Fun Fly,6,29.7,0.1,16.68,4
11/6/2016,89115,Fun Fly,1,4.95,0,1.77,1
12/12/2016,89419,Bellen,6,149.7,0.1,85.32,6
11/13/2016,89030,Quad,1,43.96,0,22.52,1
10/11/2016,89115,Yanaki,1,28.75,0,15.28,5
11/27/2016,89115,Aspen,1,27.95,0,10.96,7
12/11/2016,89419,Aspen,1,27.95,0,12.54,8
10/12/2016,89419,Bellen,1,24.95,0,13.78,8
10/7/2016,89419,Yanaki,1,28.75,0,14.46,4
10/14/2016,89030,Yanaki,1,28.75,0,15.29,3
10/2/2016,89030,Fun Fly,1,4.95,0,1.47,1
11/16/2016,89115,Yanaki,1,28.75,0,14.47,5
11/30/2016,89115,Fun Fly,12,59.4,0.1875,20.88,4
12/14/2016,89419,Bellen,1,24.95,0,13.83,3
11/10/2016,89115,Quad,6,263.76,0.1,137.34,4
10/25/2016,89030,Fun Fly,1,4.95,0,1.95,2
11/11/2016,89115,Quad,12,527.52,0.1875,252.96,7
12/9/2016,89419,Quad,1,43.96,0,22.48,5
11/18/2016,89419,Quad,6,263.76,0.1,129.36,4
11/17/2016,89030,Carlota,1,27.95,0,12.66,3
12/3/2016,89030,Fun Fly,1,4.95,0,2.74,3
12/22/2016,89419,Fun Fly,1,4.95,0,3.69,3
10/4/2016,89115,Fun Fly,1,4.95,0,1.75,3
10/10/2016,89115,Fun Fly,1,4.95,0,2.19,3
11/9/2016,89030,Quad,1,43.96,0,20.9,3
11/8/2016,89419,Aspen,1,27.95,0,12.28,3
11/22/2016,89030,Bellen,1,24.95,0,12.63,4
12/22/2016,89030,Aspen,1,27.95,0,10.36,4
12/6/2016,89419,Fun Fly,12,59.4,0.1875,35.28,4
10/29/2016,89115,Aspen,1,27.95,0,10.92,3
11/28/2016,89030,Fun Fly,2,9.9,0,5.26,4
12/3/2016,89419,Fun Fly,12,59.4,0.1875,48.96,4
11/9/2016,89419,Fun Fly,12,59.4,0.1875,22.44,6
10/7/2016,89419,Carlota,1,27.95,0,12.39,3
11/7/2016,89115,Fun Fly,12,59.4,0.1875,45.72,1
10/7/2016,89115,Fun Fly,6,29.7,0.1,14.7,4
10/4/2016,89030,Fun Fly,2,9.9,0,5.22,6
12/24/2016,89419,Aspen,1,27.95,0,12.41,4
11/7/2016,89115,Fun Fly,1,4.95,0,3.66,3
11/14/2016,89419,Aspen,12,335.4,0.1875,140.4,4
12/12/2016,89030,Fun Fly,6,29.7,0.1,9.72,7
11/26/2016,89030,Carlota,6,167.7,0.1,70.98,4
11/22/2016,89115,Quad,1,43.96,0,21.63,3
11/30/2016,89115,Quad,4,175.84,0.1,90.96,5
10/8/2016,89419,Yanaki,1,28.75,0,15.59,6
12/5/2016,89115,Bellen,1,24.95,0,14.16,7
12/3/2016,89030,Bellen,6,149.7,0.1,73.98,3
12/20/2016,89419,Bellen,1,24.95,0,13.79,5
11/12/2016,89419,Yanaki,1,28.75,0,14.35,3
12/8/2016,89030,Aspen,1,27.95,0,11.41,7
12/4/2016,89419,Fun Fly,1,4.95,0,3.71,4
11/20/2016,89030,Yanaki,1,28.75,0,15.55,4
10/16/2016,89030,Quad,12,527.52,0.1875,248.16,3
10/2/2016,89419,Fun Fly,1,4.95,0,3.2,4
11/23/2016,89419,Quad,2,87.92,0,43.44,4
10/1/2016,89419,Majestic Beaut,1,32.95,0,18.37,7
10/15/2016,89115,Fun Fly,1,4.95,0,3.19,3
11/16/2016,89419,Bellen,6,149.7,0.1,75.9,5
11/19/2016,89419,Bellen,4,99.8,0.1,53.76,3
11/14/2016,89030,Carlota,1,27.95,0,12.53,7
11/26/2016,89419,Quad,3,131.88,0,69.12,1
12/7/2016,89030,Carlota,1,27.95,0,13.23,1
10/29/2016,89419,Bellen,12,299.4,0.1875,157.2,4
11/14/2016,89419,Quad,3,131.88,0,67.77,4
11/1/2016,89115,Aspen,1,27.95,0,12.68,1
12/22/2016,89115,Aspen,1,27.95,0,12.42,1
11/10/2016,89419,Quad,12,527.52,0.1875,261.6,4
10/10/2016,89030,Aspen,3,83.85,0,33.12,8
11/8/2016,89115,Yanaki,1,28.75,0,14.28,3
10/17/2016,89030,Fun Fly,1,4.95,0,2.69,4
11/4/2016,89419,Bellen,12,299.4,0.1875,160.68,3
11/13/2016,89030,Bellen,1,24.95,0,12.51,4
10/7/2016,89030,Fun Fly,1,4.95,0,2.89,3
11/21/2016,89419,Quad,1,43.96,0,22.15,7
12/13/2016,89115,Quad,12,527.52,0.1875,270.12,1
11/20/2016,89030,Carlota,2,55.9,0,23.8,7
10/13/2016,89419,Aspen,1,27.95,0,12.3,7
11/29/2016,89419,Bellen,1,24.95,0,12.42,4
12/24/2016,89419,Fun Fly,1,4.95,0,3.08,2
10/26/2016,89115,Fun Fly,1,4.95,0,3.52,4
10/23/2016,89419,Quad,4,175.84,0.1,82.64,6
11/10/2016,89030,Aspen,1,27.95,0,11.41,6
10/8/2016,89419,Fun Fly,1,4.95,0,3.48,6
12/21/2016,89419,Quad,1,43.96,0,22.92,1
12/15/2016,89115,Bellen,2,49.9,0,24.48,4
10/8/2016,89030,Bellen,1,24.95,0,14.28,7
12/19/2016,89419,Bellen,1,24.95,0,14.07,7
11/18/2016,89115,Bellen,1,24.95,0,12.85,3
11/29/2016,89115,Aspen,1,27.95,0,10.75,3
11/6/2016,89115,Quad,12,527.52,0.1875,251.16,4
11/18/2016,89030,Bellen,1,24.95,0,13.98,3
10/15/2016,89030,Fun Fly,6,29.7,0.1,11.1,1
12/9/2016,89115,Bellen,1,24.95,0,12.41,4
11/21/2016,89115,Aspen,1,27.95,0,11.2,4
12/23/2016,89115,Quad,3,131.88,0,63.57,6
12/24/2016,89115,Aspen,12,335.4,0.1875,138.72,7
10/4/2016,89115,Fun Fly,1,4.95,0,2.92,4
12/24/2016,89115,Majestic Beaut,1,32.95,0,18.14,4
12/23/2016,89419,Carlota,1,27.95,0,12.47,3
11/1/2016,89115,Bellen,1,24.95,0,13.28,5
12/23/2016,89419,Aspen,1,27.95,0,11.59,4
10/28/2016,89030,Quad,2,87.92,0,43.8,3
10/30/2016,89419,Bellen,2,49.9,0,25.74,4
12/18/2016,89419,Carlota,1,27.95,0,13.12,5
11/7/2016,89030,Quad,1,43.96,0,22.15,4
11/27/2016,89419,Fun Fly,1,4.95,0,2.69,1
11/5/2016,89115,Fun Fly,1,4.95,0,1.81,5
10/13/2016,89419,Fun Fly,1,4.95,0,2.08,3
12/22/2016,89030,Bellen,1,24.95,0,12.65,3
11/23/2016,89419,Bellen,1,24.95,0,12.58,5
11/26/2016,89419,Bellen,1,24.95,0,14.46,6
10/29/2016,89030,Bellen,1,24.95,0,13.64,4
10/17/2016,89115,Yanaki,1,28.75,0,15.31,6
10/30/2016,89030,Quad,1,43.96,0,20.52,3
10/2/2016,89419,Carlota,1,27.95,0,11.18,3
10/27/2016,89419,Quad,6,263.76,0.1,125.28,5
11/1/2016,89115,Aspen,1,27.95,0,10.87,7
12/8/2016,89030,Carlota,12,335.4,0.1875,150.48,7
11/6/2016,89419,Fun Fly,1,4.95,0,2.56,8
10/12/2016,89115,Aspen,1,27.95,0,10.92,4
12/22/2016,89030,Bellen,6,149.7,0.1,75.66,1
10/26/2016,89030,Bellen,1,24.95,0,12.45,4
10/4/2016,89419,Yanaki,1,28.75,0,16.09,5
10/9/2016,89115,Bellen,1,24.95,0,12.96,4
11/7/2016,89419,Fun Fly,6,29.7,0.1,9.36,7
10/22/2016,89030,Yanaki,1,28.75,0,14.46,7
10/2/2016,89030,Yanaki,1,28.75,0,14.44,3
11/7/2016,89030,Aspen,12,335.4,0.1875,138.36,1
10/29/2016,89115,Quad,1,43.96,0,21.9,4
12/21/2016,89419,Bellen,1,24.95,0,12.49,8
10/26/2016,89030,Majestic Beaut,2,65.9,0,41.2,3
10/13/2016,89419,Quad,1,43.96,0,21.03,5
12/13/2016,89115,Yanaki,1,28.75,0,15.78,6
12/19/2016,89419,Bellen,3,74.85,0,40.86,1
12/15/2016,89419,Carlota,1,27.95,0,12.12,4
12/18/2016,89115,Carlota,1,27.95,0,11.94,2
12/2/2016,89115,Carlota,6,167.7,0.1,67.26,5
10/14/2016,89030,Majestic Beaut,3,98.85,0,56.52,4
12/1/2016,89030,Quad,1,43.96,0,20.59,4
11/18/2016,89030,Bellen,3,74.85,0,43.17,3
10/18/2016,89115,Bellen,1,24.95,0,12.79,5
12/22/2016,89419,Yanaki,1,28.75,0,15.95,5
11/1/2016,89419,Fun Fly,1,4.95,0,2.79,3
11/19/2016,89115,Fun Fly,1,4.95,0,3.74,6
12/11/2016,89115,Aspen,2,55.9,0,25.66,4
10/3/2016,89030,Bellen,1,24.95,0,14.35,3
11/18/2016,89115,Bellen,1,24.95,0,12.64,4
11/9/2016,89115,Fun Fly,1,4.95,0,2.47,6
10/28/2016,89030,Fun Fly,2,9.9,0,3.82,7
10/28/2016,89030,Yanaki,6,172.5,0.1,89.4,6
12/22/2016,89115,Quad,1,43.96,0,20.7,1
10/18/2016,89115,Aspen,1,27.95,0,12.47,7
10/24/2016,89030,Bellen,1,24.95,0,12.02,7
10/24/2016,89030,Majestic Beaut,1,32.95,0,19.03,1
11/23/2016,89419,Bellen,6,149.7,0.1,84.36,2
10/16/2016,89030,Quad,1,43.96,0,21.99,3
10/3/2016,89030,Bellen,1,24.95,0,12.33,5
12/13/2016,89115,Fun Fly,6,29.7,0.1,24.66,1
12/24/2016,89115,Carlota,4,111.8,0.1,45.68,4
10/22/2016,89030,Quad,6,263.76,0.1,123.24,4
11/21/2016,89030,Carlota,2,55.9,0,25.26,3
12/2/2016,89115,Fun Fly,1,4.95,0,1.61,4
10/19/2016,89419,Carlota,1,27.95,0,13.49,5
11/8/2016,89115,Yanaki,12,345,0.1875,180.96,4
12/17/2016,89419,Fun Fly,12,59.4,0.1875,18.96,4
10/12/2016,89030,Aspen,1,27.95,0,10.47,6
12/9/2016,89419,Quad,1,43.96,0,21.92,7
11/14/2016,89419,Aspen,3,83.85,0,36.21,3
10/25/2016,89115,Fun Fly,6,29.7,0.1,15.96,6
11/6/2016,89115,Quad,1,43.96,0,21.58,1
11/11/2016,89419,Quad,2,87.92,0,42.18,6
10/29/2016,89030,Aspen,1,27.95,0,11.81,7
12/8/2016,89115,Carlota,2,55.9,0,25.5,2
12/15/2016,89419,Aspen,6,167.7,0.1,67.68,2
11/9/2016,89419,Yanaki,6,172.5,0.1,91.08,4
12/23/2016,89115,Aspen,1,27.95,0,10.47,3
11/23/2016,89419,Fun Fly,1,4.95,0,3.31,3
12/2/2016,89030,Quad,1,43.96,0,22.87,5
