Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
10/28/2016,87103,Yanaki,1,29.75,0,14.81,4
10/25/2016,87001,Crested Beaut,1,38.95,0,19.79,6
10/15/2016,87001,Yanaki,1,29.75,0,18.96,7
11/4/2016,87941,Bellen,1,25.95,0,13.83,3
11/5/2016,87037,Carlota,1,28.95,0,11.25,4
10/16/2016,87001,Carlota,1,28.95,0,20.23,6
12/21/2016,87037,Carlota,1,28.95,0,19.45,5
10/25/2016,87001,Yanaki,1,29.75,0,15.19,4
11/7/2016,87506,Yanaki,2,59.5,0,43.92,6
10/26/2016,87001,Carlota,1,28.95,0,18.85,4
10/2/2016,87506,Bellen,1,25.95,0,14.81,6
11/12/2016,87001,Majestic Beaut,1,33.95,0,16.35,8
10/2/2016,87001,Quad,1,44.96,0,30.47,7
12/17/2016,87315,Fun Fly,8,39.6,0.125,40.24,6
11/23/2016,87037,Fun Fly,1,4.95,0,7.63,7
12/10/2016,87037,Yanaki,1,29.75,0,20.17,6
11/14/2016,87103,Yanaki,1,29.75,0,18.54,6
12/5/2016,87001,Yanaki,6,178.5,0.125,89.82,4
11/22/2016,87037,Carlota,1,28.95,0,17.69,4
11/6/2016,87001,Quad,2,89.92,0,45.42,7
11/10/2016,87001,Crested Beaut,12,467.4,0.215,284.4,7
10/11/2016,87315,Carlota,1,28.95,0,11.64,7
11/1/2016,87103,Quad,1,44.96,0,29.21,6
11/20/2016,87103,Crested Beaut,2,77.9,0,44.56,6
10/8/2016,87941,Bellen,2,51.9,0,35.48,5
11/21/2016,87103,Carlota,4,115.8,0.1,73.4,7
12/20/2016,87001,Majestic Beaut,1,33.95,0,15.27,7
11/14/2016,87941,Quad,1,44.96,0,27.69,4
12/10/2016,87506,Aspen,1,28.95,0,12.21,5
10/12/2016,87315,Carlota,1,28.95,0,12.75,4
11/27/2016,87001,Crested Beaut,6,233.7,0.125,123.9,1
10/14/2016,87001,Aspen,1,28.95,0,19.7,5
11/2/2016,87941,Bellen,3,77.85,0,61.62,7
10/30/2016,87103,Fun Fly,1,4.95,0,9.11,7
10/28/2016,87001,Yanaki,1,29.75,0,14.17,6
11/4/2016,87001,Carlota,6,173.7,0.125,103.44,7
11/12/2016,87037,Carlota,1,28.95,0,14.88,6
10/4/2016,87001,Majestic Beaut,2,67.9,0,36.36,6
12/8/2016,87315,Bellen,1,25.95,0,17.46,7
10/16/2016,87001,Yanaki,6,178.5,0.125,101.52,6
11/18/2016,87941,Yanaki,12,357,0.215,244.68,7
10/18/2016,87001,Majestic Beaut,1,33.95,0,15.35,5
11/12/2016,87001,Fun Fly,1,4.95,0,7.45,2
11/25/2016,87037,Crested Beaut,1,38.95,0,20.29,7
10/7/2016,87315,Majestic Beaut,1,33.95,0,20.27,8
10/22/2016,87001,Majestic Beaut,12,407.4,0.215,263.28,7
10/12/2016,87941,Carlota,1,28.95,0,18.35,6
10/10/2016,87001,Carlota,1,28.95,0,16.87,5
10/22/2016,87001,Majestic Beaut,1,33.95,0,23.62,6
12/9/2016,87941,Quad,1,44.96,0,21.08,1
11/26/2016,87103,Crested Beaut,1,38.95,0,22.42,4
11/29/2016,87103,Crested Beaut,12,467.4,0.215,217.2,4
10/11/2016,87001,Majestic Beaut,6,203.7,0.125,125.16,7
10/19/2016,87315,Yanaki,3,89.25,0,45.03,5
11/2/2016,87103,Majestic Beaut,1,33.95,0,18.89,3
12/22/2016,87001,Quad,6,269.76,0.125,175.2,4
10/11/2016,87001,Carlota,1,28.95,0,11.64,4
10/1/2016,87037,Bellen,6,155.7,0.125,113.58,4
11/29/2016,87103,Bellen,1,25.95,0,13.16,4
11/16/2016,87001,Carlota,1,28.95,0,10.91,5
11/23/2016,87037,Fun Fly,1,4.95,0,5.03,7
12/6/2016,87001,Majestic Beaut,12,407.4,0.215,245.76,6
10/26/2016,87001,Majestic Beaut,1,33.95,0,18.7,8
12/18/2016,87001,Fun Fly,1,4.95,0,1.11,5
10/6/2016,87315,Quad,12,539.52,0.215,271.92,5
12/20/2016,87315,Quad,13,584.48,0.215,380.51,4
11/8/2016,87001,Majestic Beaut,1,33.95,0,17,4
12/22/2016,87315,Carlota,12,347.4,0.215,245.04,1
11/2/2016,87037,Crested Beaut,2,77.9,0,50.06,6
12/11/2016,87315,Crested Beaut,12,467.4,0.215,234.36,5
12/18/2016,87315,Carlota,1,28.95,0,12.63,6
11/29/2016,87001,Carlota,1,28.95,0,19.84,5
12/7/2016,87001,Crested Beaut,3,116.85,0,64.86,2
10/23/2016,87941,Crested Beaut,1,38.95,0,23.83,2
11/12/2016,87506,Quad,12,539.52,0.215,357,6
10/1/2016,87103,Carlota,1,28.95,0,12.5,1
11/14/2016,87506,Fun Fly,12,59.4,0.215,103.32,1
10/30/2016,87001,Majestic Beaut,6,203.7,0.125,149.52,6
12/21/2016,87941,Quad,1,44.96,0,28.07,7
11/16/2016,87315,Carlota,1,28.95,0,17.71,4
11/16/2016,87001,Crested Beaut,1,38.95,0,22.44,1
12/15/2016,87001,Quad,2,89.92,0,45.16,4
12/2/2016,87941,Carlota,1,28.95,0,18.23,6
12/19/2016,87001,Carlota,1,28.95,0,20.54,7
12/5/2016,87001,Yanaki,1,29.75,0,21.98,6
12/4/2016,87001,Fun Fly,1,4.95,0,5.76,5
10/7/2016,87315,Yanaki,1,29.75,0,17.02,2
11/12/2016,87001,Quad,6,269.76,0.125,144.18,7
10/10/2016,87001,Yanaki,1,29.75,0,16.18,7
10/15/2016,87001,Aspen,3,86.85,0,41.1,1
11/15/2016,87103,Majestic Beaut,6,203.7,0.125,139.02,3
10/9/2016,87315,Bellen,1,25.95,0,13.64,4
12/3/2016,87315,Aspen,1,28.95,0,14.99,4
11/24/2016,87315,Carlota,1,28.95,0,18.69,4
12/9/2016,87506,Majestic Beaut,1,33.95,0,16.36,7
11/3/2016,87001,Carlota,1,28.95,0,16.34,4
11/10/2016,87001,Carlota,6,173.7,0.125,89.4,5
11/5/2016,87001,Carlota,1,28.95,0,14.71,4
11/2/2016,87941,Quad,1,44.96,0,22.38,4
12/11/2016,87001,Yanaki,15,446.25,0.215,297.6,4
10/26/2016,87103,Bellen,1,25.95,0,12.36,7
11/24/2016,87941,Carlota,12,347.4,0.215,202.8,7
10/30/2016,87315,Carlota,1,28.95,0,16.08,3
11/6/2016,87941,Yanaki,2,59.5,0,30.04,3
11/17/2016,87001,Fun Fly,1,4.95,0,5.79,6
10/5/2016,87001,Fun Fly,11,54.45,0.125,115.72,5
10/12/2016,87001,Quad,1,44.96,0,23.12,7
12/4/2016,87315,Yanaki,1,29.75,0,22.83,4
11/4/2016,87037,Majestic Beaut,6,203.7,0.125,98.82,1
10/24/2016,87001,Aspen,1,28.95,0,19.65,3
11/6/2016,87103,Carlota,11,318.45,0.125,178.53,7
12/11/2016,87001,Quad,1,44.96,0,24.86,5
11/16/2016,87506,Bellen,4,103.8,0.1,87.68,7
12/23/2016,87315,Majestic Beaut,6,203.7,0.125,149.7,7
10/13/2016,87001,Bellen,12,311.4,0.215,219.48,4
12/7/2016,87001,Crested Beaut,12,467.4,0.215,246.48,7
12/23/2016,87315,Fun Fly,3,14.85,0,29.13,7
10/25/2016,87315,Fun Fly,1,4.95,0,7.42,7
11/17/2016,87001,Quad,1,44.96,0,27.18,8
10/5/2016,87001,Majestic Beaut,12,407.4,0.215,192.96,7
11/7/2016,87001,Aspen,1,28.95,0,14.93,1
11/19/2016,87941,Quad,10,449.6,0.125,267.5,5
10/28/2016,87941,Crested Beaut,12,467.4,0.215,252.36,5
11/11/2016,87506,Majestic Beaut,12,407.4,0.215,292.92,4
12/16/2016,87103,Carlota,1,28.95,0,17.5,3
10/23/2016,87001,Aspen,12,347.4,0.215,192.6,7
12/10/2016,87506,Quad,1,44.96,0,24.23,5
12/14/2016,87037,Majestic Beaut,6,203.7,0.125,143.1,7
12/7/2016,87315,Majestic Beaut,1,33.95,0,20.21,7
11/24/2016,87103,Carlota,3,86.85,0,38.91,8
10/18/2016,87506,Bellen,4,103.8,0.1,57.48,7
11/3/2016,87001,Carlota,1,28.95,0,10.78,7
12/4/2016,87001,Majestic Beaut,1,33.95,0,17.3,3
10/2/2016,87315,Carlota,1,28.95,0,20.6,6
11/20/2016,87001,Majestic Beaut,1,33.95,0,20.23,4
11/7/2016,87506,Fun Fly,4,19.8,0.1,11.2,8
10/15/2016,87001,Bellen,6,155.7,0.125,100.86,7
12/5/2016,87103,Fun Fly,5,24.75,0.1,51.05,8
11/2/2016,87001,Yanaki,1,29.75,0,14.78,3
12/15/2016,87315,Yanaki,1,29.75,0,15.93,5
11/21/2016,87941,Carlota,1,28.95,0,18.54,4
12/19/2016,87001,Carlota,6,173.7,0.125,120.3,5
11/29/2016,87001,Carlota,1,28.95,0,15.66,7
12/18/2016,87037,Carlota,1,28.95,0,19.72,6
10/28/2016,87037,Quad,1,44.96,0,25.04,4
12/12/2016,87103,Crested Beaut,2,77.9,0,46.18,4
11/23/2016,87001,Aspen,6,173.7,0.125,86.34,5
11/8/2016,87001,Yanaki,4,119,0.1,72.48,2
10/29/2016,87506,Bellen,1,25.95,0,18.31,7
10/7/2016,87037,Aspen,12,347.4,0.215,160.56,7
12/4/2016,87001,Carlota,1,28.95,0,17.92,8
11/24/2016,87037,Bellen,12,311.4,0.215,186.6,6
11/6/2016,87315,Majestic Beaut,12,407.4,0.215,285.6,1
11/8/2016,87506,Yanaki,1,29.75,0,19.9,1
12/9/2016,87506,Majestic Beaut,2,67.9,0,38.68,4
12/12/2016,87506,Quad,1,44.96,0,25.35,4
11/16/2016,87001,Majestic Beaut,6,203.7,0.125,139.68,6
12/4/2016,87037,Aspen,1,28.95,0,16.23,7
10/20/2016,87001,Majestic Beaut,9,305.55,0.125,147.6,4
11/14/2016,87001,Majestic Beaut,1,33.95,0,20.64,1
10/9/2016,87001,Majestic Beaut,2,67.9,0,36.36,6
10/3/2016,87001,Fun Fly,1,4.95,0,1.85,7
10/18/2016,87315,Aspen,1,28.95,0,13.79,4
12/20/2016,87001,Fun Fly,1,4.95,0,9.83,7
11/8/2016,87001,Majestic Beaut,1,33.95,0,16.71,4
11/5/2016,87001,Aspen,1,28.95,0,15.09,4
12/20/2016,87506,Majestic Beaut,1,33.95,0,22.26,7
11/17/2016,87506,Quad,10,449.6,0.125,217,4
12/4/2016,87001,Yanaki,1,29.75,0,15.2,8
10/6/2016,87001,Fun Fly,1,4.95,0,1.03,4
10/21/2016,87037,Quad,1,44.96,0,25.97,6
12/7/2016,87506,Aspen,2,57.9,0,29.88,7
10/22/2016,87506,Quad,1,44.96,0,26.07,6
11/6/2016,87941,Majestic Beaut,7,237.65,0.125,147.07,6
11/29/2016,87001,Quad,12,539.52,0.215,312.36,1
12/18/2016,87103,Yanaki,1,29.75,0,22.79,5
10/1/2016,87001,Crested Beaut,1,38.95,0,21.78,5
11/12/2016,87941,Quad,1,44.96,0,23.31,6
11/10/2016,87506,Carlota,1,28.95,0,11.25,7
12/18/2016,87001,Quad,1,44.96,0,26.56,7
12/24/2016,87001,Quad,1,44.96,0,25.06,7
12/11/2016,87506,Aspen,3,86.85,0,34.38,7
12/3/2016,87001,Quad,1,44.96,0,27.04,7
10/20/2016,87506,Bellen,1,25.95,0,16.09,7
10/15/2016,87001,Carlota,12,347.4,0.215,137.04,7
10/18/2016,87001,Bellen,2,51.9,0,40.34,6
10/13/2016,87001,Quad,1,44.96,0,29.36,7
12/11/2016,87001,Yanaki,1,29.75,0,20.47,1
12/1/2016,87001,Fun Fly,1,4.95,0,6.81,6
10/21/2016,87001,Yanaki,1,29.75,0,17.23,7
12/13/2016,87506,Carlota,6,173.7,0.125,78.12,7
12/13/2016,87001,Yanaki,1,29.75,0,21.95,1
10/25/2016,87037,Carlota,1,28.95,0,14.74,6
10/9/2016,87103,Yanaki,1,29.75,0,19.66,4
11/19/2016,87001,Crested Beaut,1,38.95,0,23.21,4
10/29/2016,87001,Yanaki,1,29.75,0,15.41,2
10/24/2016,87037,Quad,6,269.76,0.125,178.02,3
12/7/2016,87506,Bellen,1,25.95,0,15.79,8
10/1/2016,87001,Carlota,1,28.95,0,19.55,1
12/3/2016,87001,Fun Fly,1,4.95,0,2.43,6
12/24/2016,87103,Majestic Beaut,1,33.95,0,23.97,7
12/17/2016,87001,Aspen,12,347.4,0.215,135.72,3
10/6/2016,87941,Fun Fly,1,4.95,0,9.09,7
10/28/2016,87506,Fun Fly,1,4.95,0,3.3,5
11/1/2016,87001,Carlota,1,28.95,0,18.31,6
11/13/2016,87506,Carlota,1,28.95,0,14.46,7
10/6/2016,87001,Crested Beaut,4,155.8,0.1,79.84,6
10/10/2016,87506,Quad,1,44.96,0,27.71,1
11/18/2016,87001,Yanaki,6,178.5,0.125,93.06,5
11/7/2016,87315,Majestic Beaut,12,407.4,0.215,215.4,7
11/22/2016,87001,Yanaki,11,327.25,0.125,233.97,1
10/2/2016,87941,Bellen,4,103.8,0.1,78.36,4
11/20/2016,87315,Bellen,1,25.95,0,20.29,7
12/6/2016,87103,Majestic Beaut,1,33.95,0,19.47,1
11/4/2016,87037,Yanaki,1,29.75,0,20.57,6
12/13/2016,87001,Bellen,1,25.95,0,20.08,6
12/11/2016,87001,Bellen,1,25.95,0,15.73,7
12/19/2016,87941,Bellen,6,155.7,0.125,104.4,6
10/25/2016,87037,Carlota,1,28.95,0,17.42,7
12/4/2016,87315,Quad,1,44.96,0,28.06,4
10/2/2016,87103,Crested Beaut,12,467.4,0.215,261.72,7
12/18/2016,87941,Quad,1,44.96,0,23.99,4
11/5/2016,87037,Majestic Beaut,12,407.4,0.215,207.84,7
10/8/2016,87001,Quad,1,44.96,0,25.75,4
12/11/2016,87001,Yanaki,1,29.75,0,22.58,5
12/16/2016,87001,Quad,13,584.48,0.215,357.11,4
10/8/2016,87941,Bellen,3,77.85,0,60.72,7
10/3/2016,87941,Crested Beaut,9,350.55,0.125,156.6,3
12/22/2016,87103,Aspen,1,28.95,0,20,7
11/6/2016,87037,Majestic Beaut,1,33.95,0,20.18,4
10/21/2016,87001,Quad,6,269.76,0.125,169.08,8
11/18/2016,87001,Quad,12,539.52,0.215,280.8,2
12/3/2016,87001,Quad,12,539.52,0.215,326.4,1
12/4/2016,87001,Quad,1,44.96,0,22.15,1
10/5/2016,87001,Quad,1,44.96,0,23.42,6
10/2/2016,87103,Yanaki,1,29.75,0,22.88,4
11/10/2016,87506,Quad,14,629.44,0.215,426.02,7
10/23/2016,87001,Majestic Beaut,1,33.95,0,19.55,8
10/30/2016,87103,Bellen,1,25.95,0,17.64,7
10/1/2016,87315,Carlota,1,28.95,0,12.27,4
11/11/2016,87001,Yanaki,1,29.75,0,13.98,4
11/30/2016,87506,Majestic Beaut,1,33.95,0,23.57,7
10/4/2016,87941,Yanaki,1,29.75,0,13.94,7
11/5/2016,87001,Carlota,1,28.95,0,18.59,7
11/1/2016,87315,Crested Beaut,1,38.95,0,25.91,6
12/12/2016,87103,Carlota,12,347.4,0.215,143.04,1
11/6/2016,87941,Majestic Beaut,5,169.75,0.1,110.8,6
12/17/2016,87315,Aspen,1,28.95,0,10.78,7
10/4/2016,87037,Majestic Beaut,12,407.4,0.215,191.88,7
12/1/2016,87103,Bellen,1,25.95,0,16.43,7
10/24/2016,87001,Yanaki,1,29.75,0,15.54,6
12/3/2016,87103,Fun Fly,1,4.95,0,4.49,7
10/10/2016,87103,Carlota,12,347.4,0.215,205.92,1
10/18/2016,87941,Crested Beaut,6,233.7,0.125,106.98,4
11/17/2016,87001,Bellen,12,311.4,0.215,212.28,4
11/4/2016,87001,Quad,6,269.76,0.125,124.38,7
12/22/2016,87941,Crested Beaut,1,38.95,0,24.33,5
12/1/2016,87941,Bellen,1,25.95,0,18.13,6
11/25/2016,87001,Quad,3,134.88,0,61.98,8
12/19/2016,87941,Fun Fly,6,29.7,0.125,44.76,6
12/10/2016,87506,Majestic Beaut,1,33.95,0,16.67,7
11/16/2016,87315,Majestic Beaut,1,33.95,0,22.57,5
11/1/2016,87037,Aspen,1,28.95,0,14.78,7
12/17/2016,87103,Carlota,1,28.95,0,17.61,3
10/8/2016,87001,Quad,1,44.96,0,26.56,7
11/15/2016,87315,Fun Fly,6,29.7,0.125,8.4,6
12/11/2016,87037,Fun Fly,6,29.7,0.125,16.2,2
12/12/2016,87001,Yanaki,1,29.75,0,17.75,3
11/24/2016,87103,Majestic Beaut,1,33.95,0,22.29,1
10/3/2016,87103,Yanaki,1,29.75,0,19.65,4
11/25/2016,87001,Fun Fly,12,59.4,0.215,111.36,7
11/27/2016,87001,Quad,12,539.52,0.215,277.08,7
11/25/2016,87941,Yanaki,13,386.75,0.215,224.9,8
11/17/2016,87941,Bellen,2,51.9,0,32.64,6
11/14/2016,87941,Yanaki,4,119,0.1,62.56,5
11/12/2016,87315,Bellen,6,155.7,0.125,78.78,4
12/18/2016,87001,Majestic Beaut,11,373.45,0.125,180.95,7
10/7/2016,87001,Quad,1,44.96,0,20.98,7
10/5/2016,87941,Quad,1,44.96,0,22.55,7
11/1/2016,87103,Yanaki,6,178.5,0.125,102.12,7
12/4/2016,87001,Quad,1,44.96,0,27.58,1
11/5/2016,87506,Majestic Beaut,1,33.95,0,22.99,4
11/17/2016,87001,Carlota,1,28.95,0,19.51,3
12/2/2016,87001,Bellen,12,311.4,0.215,234.12,5
10/19/2016,87103,Yanaki,1,29.75,0,16.14,2
12/9/2016,87037,Majestic Beaut,1,33.95,0,18.7,4
12/22/2016,87103,Bellen,1,25.95,0,20.82,4
12/10/2016,87103,Carlota,1,28.95,0,12.66,6
12/12/2016,87315,Yanaki,1,29.75,0,17.36,2
10/3/2016,87001,Carlota,1,28.95,0,18.83,1
11/28/2016,87103,Majestic Beaut,1,33.95,0,23.4,5
11/17/2016,87103,Majestic Beaut,1,33.95,0,17.74,4
11/13/2016,87103,Majestic Beaut,2,67.9,0,45.2,7
11/26/2016,87037,Fun Fly,12,59.4,0.215,68.52,6
11/2/2016,87001,Carlota,1,28.95,0,16.76,4
10/25/2016,87506,Majestic Beaut,1,33.95,0,19.36,5
11/24/2016,87506,Bellen,1,25.95,0,13.73,6
12/1/2016,87941,Quad,1,44.96,0,24.64,7
12/14/2016,87506,Bellen,6,155.7,0.125,96.6,4
10/24/2016,87001,Fun Fly,12,59.4,0.215,34.32,7
12/11/2016,87506,Crested Beaut,1,38.95,0,19.3,4
10/3/2016,87103,Aspen,12,347.4,0.215,179.16,4
10/11/2016,87037,Yanaki,11,327.25,0.125,254.32,7
11/5/2016,87001,Carlota,1,28.95,0,20.2,4
10/19/2016,87001,Yanaki,1,29.75,0,20.81,4
10/11/2016,87941,Bellen,1,25.95,0,13.14,5
10/18/2016,87001,Quad,1,44.96,0,23.06,6
10/20/2016,87941,Majestic Beaut,12,407.4,0.215,207,4
10/13/2016,87103,Majestic Beaut,1,33.95,0,18.45,1
12/15/2016,87001,Carlota,4,115.8,0.1,58.12,6
10/6/2016,87001,Bellen,4,103.8,0.1,55.48,5
11/12/2016,87001,Quad,1,44.96,0,26.17,4
10/16/2016,87037,Quad,3,134.88,0,87.99,4
11/22/2016,87941,Majestic Beaut,1,33.95,0,21.25,7
10/8/2016,87506,Carlota,1,28.95,0,13.63,5
10/2/2016,87103,Majestic Beaut,1,33.95,0,15.27,5
10/7/2016,87001,Majestic Beaut,1,33.95,0,16.82,5
11/5/2016,87315,Bellen,1,25.95,0,20.43,6
10/21/2016,87941,Aspen,3,86.85,0,59.67,6
11/5/2016,87001,Majestic Beaut,1,33.95,0,15.14,7
12/4/2016,87001,Majestic Beaut,4,135.8,0.1,60.6,3
11/29/2016,87315,Majestic Beaut,1,33.95,0,22.15,6
12/12/2016,87037,Bellen,1,25.95,0,17.02,4
12/18/2016,87037,Carlota,1,28.95,0,15.9,7
11/28/2016,87941,Fun Fly,1,4.95,0,7.43,4
11/18/2016,87315,Aspen,6,173.7,0.125,111.54,6
10/3/2016,87315,Bellen,1,25.95,0,13.99,6
12/8/2016,87001,Quad,12,539.52,0.215,322.08,4
10/31/2016,87001,Quad,6,269.76,0.125,165.78,4
11/9/2016,87001,Yanaki,1,29.75,0,16,4
11/21/2016,87001,Bellen,1,25.95,0,12.78,4
12/22/2016,87506,Majestic Beaut,1,33.95,0,20.87,6
10/9/2016,87941,Quad,1,44.96,0,29.62,4
11/29/2016,87001,Yanaki,1,29.75,0,20.83,4
10/10/2016,87001,Majestic Beaut,12,407.4,0.215,235.56,8
12/6/2016,87941,Yanaki,12,357,0.215,249.6,7
12/2/2016,87001,Fun Fly,6,29.7,0.125,54.9,8
12/13/2016,87001,Aspen,6,173.7,0.125,107.04,7
10/5/2016,87001,Quad,1,44.96,0,29.9,4
11/10/2016,87506,Majestic Beaut,1,33.95,0,22.97,3
11/28/2016,87941,Carlota,1,28.95,0,12.56,6
11/10/2016,87941,Fun Fly,12,59.4,0.215,47.04,2
11/8/2016,87103,Bellen,1,25.95,0,20.48,7
12/20/2016,87037,Bellen,1,25.95,0,13.94,4
10/11/2016,87941,Majestic Beaut,1,33.95,0,17.73,4
11/6/2016,87103,Yanaki,1,29.75,0,23.01,4
10/16/2016,87315,Carlota,4,115.8,0.1,61.24,7
10/31/2016,87103,Bellen,1,25.95,0,20.46,8
11/30/2016,87001,Fun Fly,1,4.95,0,6.11,7
10/2/2016,87941,Quad,3,134.88,0,80.73,7
12/2/2016,87506,Yanaki,1,29.75,0,20.7,5
10/15/2016,87001,Yanaki,1,29.75,0,16.55,1
11/27/2016,87001,Quad,1,44.96,0,21.95,3
10/1/2016,87941,Yanaki,1,29.75,0,15.41,2
12/4/2016,87315,Majestic Beaut,8,271.6,0.125,178.08,4
11/4/2016,87941,Bellen,1,25.95,0,20,7
10/5/2016,87001,Majestic Beaut,1,33.95,0,23.49,3
12/10/2016,87001,Fun Fly,1,4.95,0,6.29,4
10/24/2016,87001,Carlota,1,28.95,0,14.21,7
10/1/2016,87001,Majestic Beaut,6,203.7,0.125,132.12,7
11/13/2016,87315,Crested Beaut,12,467.4,0.215,237.84,4
10/21/2016,87941,Majestic Beaut,1,33.95,0,19.88,7
11/14/2016,87506,Aspen,1,28.95,0,14.86,7
11/21/2016,87001,Yanaki,8,238,0.125,137.44,6
10/12/2016,87315,Carlota,1,28.95,0,16.1,7
10/23/2016,87001,Majestic Beaut,1,33.95,0,18.82,7
11/23/2016,87001,Yanaki,3,89.25,0,63.6,7
10/11/2016,87001,Aspen,2,57.9,0,27.92,8
11/1/2016,87037,Carlota,1,28.95,0,13.85,3
11/28/2016,87001,Majestic Beaut,1,33.95,0,21.42,8
10/1/2016,87001,Crested Beaut,1,38.95,0,17.72,7
11/23/2016,87506,Yanaki,1,29.75,0,16.77,4
12/19/2016,87941,Quad,6,269.76,0.125,176.52,5
12/22/2016,87001,Majestic Beaut,1,33.95,0,24.86,6
12/9/2016,87001,Quad,1,44.96,0,25.37,8
11/9/2016,87941,Majestic Beaut,1,33.95,0,21.76,5
11/19/2016,87315,Quad,12,539.52,0.215,360.48,8
12/5/2016,87941,Yanaki,1,29.75,0,20.99,6
11/22/2016,87001,Majestic Beaut,1,33.95,0,21,4
11/19/2016,87506,Quad,1,44.96,0,21.94,4
10/18/2016,87001,Quad,9,404.64,0.125,197.01,5
11/24/2016,87315,Fun Fly,1,4.95,0,7.15,4
10/11/2016,87001,Yanaki,2,59.5,0,44.02,7
10/28/2016,87001,Quad,13,584.48,0.215,386.75,7
12/16/2016,87103,Bellen,1,25.95,0,18.82,7
11/12/2016,87037,Yanaki,1,29.75,0,21.55,7
11/15/2016,87315,Crested Beaut,6,233.7,0.125,137.16,5
12/9/2016,87506,Crested Beaut,13,506.35,0.215,322.14,8
12/20/2016,87315,Quad,1,44.96,0,30.11,4
10/27/2016,87001,Quad,1,44.96,0,27.05,6
10/8/2016,87315,Majestic Beaut,12,407.4,0.215,277.32,7
12/4/2016,87103,Bellen,1,25.95,0,14.72,4
11/15/2016,87315,Majestic Beaut,1,33.95,0,24.39,7
11/26/2016,87001,Bellen,6,155.7,0.125,118.8,4
10/20/2016,87315,Majestic Beaut,6,203.7,0.125,143.52,1
12/22/2016,87001,Quad,1,44.96,0,21.64,7
12/16/2016,87941,Bellen,12,311.4,0.215,185.76,5
11/27/2016,87001,Yanaki,1,29.75,0,14.21,5
10/25/2016,87001,Crested Beaut,1,38.95,0,21.17,6
11/10/2016,87001,Majestic Beaut,1,33.95,0,17.83,5
10/29/2016,87103,Quad,1,44.96,0,27.92,4
10/10/2016,87941,Yanaki,1,29.75,0,20.12,8
11/19/2016,87037,Bellen,1,25.95,0,15.87,6
11/13/2016,87037,Yanaki,12,357,0.215,234.12,4
12/14/2016,87001,Majestic Beaut,11,373.45,0.125,207.02,4
12/9/2016,87001,Bellen,1,25.95,0,14.62,5
10/22/2016,87315,Aspen,1,28.95,0,10.93,7
11/16/2016,87941,Majestic Beaut,1,33.95,0,17.24,3
12/8/2016,87506,Bellen,6,155.7,0.125,84.78,7
11/17/2016,87001,Bellen,3,77.85,0,63.75,1
11/7/2016,87941,Carlota,1,28.95,0,13.28,4
10/19/2016,87941,Yanaki,1,29.75,0,20.82,7
10/15/2016,87315,Quad,3,134.88,0,74.28,8
11/5/2016,87506,Yanaki,1,29.75,0,19.19,4
11/1/2016,87001,Quad,1,44.96,0,21.84,6
10/5/2016,87315,Bellen,1,25.95,0,13.62,5
10/30/2016,87001,Crested Beaut,6,233.7,0.125,151.68,5
11/27/2016,87103,Crested Beaut,1,38.95,0,19.11,5
10/19/2016,87315,Yanaki,1,29.75,0,15.45,4
11/19/2016,87001,Majestic Beaut,1,33.95,0,15.57,2
12/20/2016,87506,Fun Fly,1,4.95,0,9.24,6
10/14/2016,87001,Bellen,4,103.8,0.1,48.12,6
10/6/2016,87315,Crested Beaut,1,38.95,0,26.76,1
11/6/2016,87001,Carlota,1,28.95,0,17.42,4
12/9/2016,87103,Crested Beaut,1,38.95,0,20.55,6
12/18/2016,87941,Crested Beaut,1,38.95,0,24.63,7
11/1/2016,87103,Fun Fly,1,4.95,0,3.42,6
11/29/2016,87001,Aspen,1,28.95,0,16.9,2
10/27/2016,87506,Majestic Beaut,1,33.95,0,21.3,7
11/30/2016,87037,Fun Fly,14,69.3,0.215,128.94,4
12/18/2016,87941,Majestic Beaut,6,203.7,0.125,93.06,7
12/15/2016,87001,Fun Fly,12,59.4,0.215,101.4,7
10/2/2016,87037,Carlota,1,28.95,0,19.86,4
11/18/2016,87506,Majestic Beaut,12,407.4,0.215,194.4,7
10/16/2016,87001,Majestic Beaut,1,33.95,0,22.31,4
12/3/2016,87001,Majestic Beaut,1,33.95,0,18.67,4
10/16/2016,87001,Crested Beaut,1,38.95,0,24.09,4
12/6/2016,87037,Quad,9,404.64,0.125,199.17,4
12/11/2016,87037,Fun Fly,12,59.4,0.215,11.52,7
12/16/2016,87037,Crested Beaut,10,389.5,0.125,249.4,4
12/15/2016,87001,Aspen,6,173.7,0.125,90.42,6
11/19/2016,87001,Fun Fly,2,9.9,0,20.68,7
11/24/2016,87037,Bellen,1,25.95,0,12.22,1
11/14/2016,87001,Crested Beaut,1,38.95,0,17.43,7
10/11/2016,87506,Crested Beaut,15,584.25,0.215,374.7,8
12/3/2016,87941,Majestic Beaut,12,407.4,0.215,256.32,6
10/29/2016,87506,Majestic Beaut,1,33.95,0,23.25,4
10/2/2016,87506,Bellen,1,25.95,0,13.33,3
11/16/2016,87037,Majestic Beaut,1,33.95,0,22.56,8
12/1/2016,87037,Majestic Beaut,1,33.95,0,16.64,4
11/10/2016,87001,Quad,12,539.52,0.215,301.56,7
11/24/2016,87001,Crested Beaut,1,38.95,0,18.62,8
10/9/2016,87506,Carlota,2,57.9,0,21.4,2
10/2/2016,87037,Bellen,1,25.95,0,12.17,6
